"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Sep 04 16:46:45 GMT 2024","Wed Sep 04 16:46:56 GMT 2024","10241","test_ui","test_ui_page","TestLoginPage","","","test_negative_login",""
"passed","Wed Sep 04 16:45:45 GMT 2024","Wed Sep 04 16:45:45 GMT 2024","245","test_api","PUT","TestApi","","","test_updating_resource_by_id_10",""
"passed","Wed Sep 04 16:46:39 GMT 2024","Wed Sep 04 16:46:45 GMT 2024","5934","test_ui","test_ui_page","TestLoginPage","","","test_positive_login",""
"failed","Wed Sep 04 16:45:46 GMT 2024","Wed Sep 04 16:45:46 GMT 2024","253","test_api","PUT","TestApi","","","test_updating_resource_by_id_99",""
"passed","Wed Sep 04 16:47:03 GMT 2024","Wed Sep 04 16:47:10 GMT 2024","6485","test_ui","test_ui_page","TestDynamicPage","","","test_dynamic_page_example_2",""
"failed","Wed Sep 04 16:45:46 GMT 2024","Wed Sep 04 16:45:46 GMT 2024","243","test_api","PUT","TestApi","","","test_updating_resource_by_id_1000",""
"passed","Wed Sep 04 16:45:45 GMT 2024","Wed Sep 04 16:45:45 GMT 2024","254","test_api","POST","TestApi","","","test_post_creating_resource",""
"skipped","Wed Sep 04 16:45:46 GMT 2024","Wed Sep 04 16:45:47 GMT 2024","147","test_api","DELETE","TestApi","","","test_delete_resource_by_id_1_and_check_it",""
"passed","Wed Sep 04 16:45:48 GMT 2024","Wed Sep 04 16:45:48 GMT 2024","203","test_api","DELETE","TestApi","","","test_delete_resource_by_id_-1_and_check_it",""
"skipped","Wed Sep 04 16:45:47 GMT 2024","Wed Sep 04 16:45:47 GMT 2024","283","test_api","DELETE","TestApi","","","test_delete_resource_by_id_100_and_check_it",""
"skipped","Wed Sep 04 16:45:47 GMT 2024","Wed Sep 04 16:45:48 GMT 2024","268","test_api","DELETE","TestApi","","","test_delete_resource_by_id_99_and_check_it",""
"failed","Wed Sep 04 16:45:46 GMT 2024","Wed Sep 04 16:45:46 GMT 2024","261","test_api","PUT","TestApi","","","test_updating_resource_by_id_-1",""
"passed","Wed Sep 04 16:46:56 GMT 2024","Wed Sep 04 16:47:03 GMT 2024","6508","test_ui","test_ui_page","TestDynamicPage","","","test_dynamic_page_example_1",""
"passed","Wed Sep 04 16:45:47 GMT 2024","Wed Sep 04 16:45:47 GMT 2024","334","test_api","DELETE","TestApi","","","test_delete_resource_by_id_1000_and_check_it",""
"passed","Wed Sep 04 16:45:45 GMT 2024","Wed Sep 04 16:45:45 GMT 2024","24","test_api","GET","TestApi","","","test_posts_by_id",""
"passed","Wed Sep 04 16:45:44 GMT 2024","Wed Sep 04 16:45:45 GMT 2024","124","test_api","GET","TestApi","","","test_posts_keys",""
"passed","Wed Sep 04 16:45:45 GMT 2024","Wed Sep 04 16:45:46 GMT 2024","229","test_api","PUT","TestApi","","","test_updating_resource_by_id_100",""
"passed","Wed Sep 04 16:45:45 GMT 2024","Wed Sep 04 16:45:45 GMT 2024","246","test_api","PUT","TestApi","","","test_updating_resource_by_id_1",""
"skipped","Wed Sep 04 16:45:47 GMT 2024","Wed Sep 04 16:45:47 GMT 2024","266","test_api","DELETE","TestApi","","","test_delete_resource_by_id_10_and_check_it",""
